id_etudiant,matricule,email_etudiant,nom,prenom,genre,date_naissance,niveau_socio_economique,id_filiere,annee_entree,ville_origine,situation_matrimoniale,nb_enfants_a_charge,estime_de_soi,trait_personnalite,mention_baccalaureat,serie_terminale,decrochage_anterieur,frequence_etude_lecons,interet_lecture_ecriture
664,ETU0664,margueritew0664@outlook.com,Wamba,Marguerite,F,2003-12-07,Élevé,6,2021,Douala,Célibataire,1,Moyenne,Ambiverti,Assez Bien,D,1,Intensivement,Élevé
665,ETU0665,fgarcia0665@outlook.com,Garcia,Françoise,F,2002-02-15,Moyen,4,2022,Bamenda,Célibataire,0,Élevée,Extraverti,Passable,D,0,Rarement,Élevé
666,ETU0666,valrie.garcia0666@gmail.com,Garcia,Valérie,F,2001-11-07,Élevé,10,2020,Bafoussam,En couple,0,Élevée,Extraverti,Bien,C,0,Parfois,Élevé
667,ETU0667,batriceb0667@yahoo.fr,Bello,Béatrice,F,2004-02-12,Moyen,3,2023,Bamenda,Célibataire,0,Faible,Ambiverti,Assez Bien,F,0,Parfois,Faible
668,ETU0668,hugod0668@yahoo.fr,Diallo,Hugo,M,2003-09-16,Moyen,6,2023,Yaoundé,Célibataire,1,Moyenne,Introverti,Passable,D,0,Parfois,Moyen
669,ETU0669,febene0669@gmail.com,Ebene,Fabrice,M,1999-03-05,Faible,3,2021,Bafoussam,Célibataire,0,Élevée,Extraverti,Assez Bien,G,0,Rarement,Moyen
670,ETU0670,nicolasp0670@gmail.com,Petit,Nicolas,M,2000-02-25,Élevé,5,2021,Bafoussam,En couple,2,Élevée,Anxieux,Assez Bien,D,0,Rarement,Faible
671,ETU0671,valriem0671@outlook.com,Martin,Valérie,F,2004-01-17,Moyen,8,2020,Bafoussam,Célibataire,0,Moyenne,Anxieux,Passable,A,0,Rarement,Moyen
672,ETU0672,nathalie.jourdain0672@yahoo.fr,Jourdain,Nathalie,F,1998-11-24,Moyen,5,2022,Ngaoundéré,Célibataire,0,Élevée,Extraverti,Passable,C,0,Régulièrement,Moyen
673,ETU0673,louish0673@outlook.com,Haidara,Louis,M,1998-07-26,Faible,4,2021,Maroua,Célibataire,0,Moyenne,Ambiverti,Bien,G,0,Régulièrement,Moyen
674,ETU0674,gabrielb0674@yahoo.fr,Bello,Gabriel,M,2002-01-07,Élevé,6,2021,Garoua,Célibataire,0,Moyenne,Anxieux,Très Bien,D,0,Régulièrement,Élevé
675,ETU0675,pgomis0675@ymail.com,Gomis,Pascal,M,1998-01-20,Faible,1,2022,Maroua,Divorcé(e),1,Moyenne,Extraverti,Très Bien,A,0,Régulièrement,Moyen
676,ETU0676,emmanuella.bello0676@ymail.com,Bello,Emmanuella,F,2002-01-04,Moyen,5,2023,Bertoua,Célibataire,0,Faible,Consciencieux,Très Bien,G,0,Régulièrement,Élevé
677,ETU0677,sbello0677@gmail.com,Bello,Sophie,F,2005-02-24,Moyen,4,2020,Maroua,Célibataire,0,Faible,Consciencieux,Bien,D,0,Parfois,Moyen
678,ETU0678,gisle.manga0678@outlook.com,Manga,Gisèle,F,2002-01-22,Faible,4,2021,Maroua,En couple,1,Élevée,Consciencieux,Assez Bien,G,0,Jamais,Moyen
679,ETU0679,fgarcia0679@outlook.com,Garcia,Fatima,F,2003-08-27,Moyen,3,2022,Bafoussam,Célibataire,3,Élevée,Consciencieux,Assez Bien,D,0,Régulièrement,Moyen
680,ETU0680,jleroy0680@gmail.com,Leroy,Joséphine,F,2004-06-14,Faible,5,2021,Bamenda,Marié(e),3,Moyenne,Introverti,Assez Bien,D,0,Parfois,Faible
681,ETU0681,laurenti0681@orange.cm,Issa,Laurent,M,2001-12-13,Faible,7,2020,Douala,Célibataire,1,Faible,Extraverti,Passable,F,0,Rarement,Faible
682,ETU0682,zahram0682@outlook.com,Moreau,Zahra,F,2004-09-22,Élevé,4,2022,Douala,Célibataire,0,Élevée,Consciencieux,Assez Bien,D,0,Parfois,Élevé
683,ETU0683,julie.ebene0683@orange.cm,Ebene,Julie,F,2002-04-25,Moyen,4,2020,Bamenda,Célibataire,2,Faible,Extraverti,Passable,C,0,Jamais,Faible
684,ETU0684,aabomo0684@yahoo.fr,Abomo,Alice,F,2002-06-13,Moyen,5,2023,Douala,Célibataire,0,Moyenne,Consciencieux,Bien,F,0,Régulièrement,Moyen
685,ETU0685,madeleine.dubois0685@orange.cm,Dubois,Madeleine,F,2003-11-16,Élevé,7,2020,Bertoua,Célibataire,1,Élevée,Introverti,Passable,D,0,Régulièrement,Élevé
686,ETU0686,ulrichu0686@yahoo.fr,Umba,Ulrich,M,2005-04-20,Moyen,1,2021,Yaoundé,Célibataire,2,Élevée,Consciencieux,Assez Bien,D,0,Intensivement,Élevé
687,ETU0687,phaidara0687@gmail.com,Haidara,Pauline,F,2005-03-15,Faible,3,2020,Bafoussam,Célibataire,1,Moyenne,Consciencieux,Très Bien,A,0,Régulièrement,Faible
688,ETU0688,cumba0688@gmail.com,Umba,Carole,F,2000-04-11,Élevé,10,2023,Ngaoundéré,Célibataire,0,Élevée,Ambiverti,Passable,C,0,Intensivement,Élevé
689,ETU0689,florentl0689@gmail.com,Lefebvre,Florent,M,2003-11-18,Faible,8,2020,Bafoussam,Célibataire,0,Moyenne,Anxieux,Passable,G,0,Jamais,Moyen
690,ETU0690,bkamga0690@yahoo.fr,Kamga,Bruno,M,1999-10-06,Moyen,8,2022,Yaoundé,Célibataire,0,Faible,Consciencieux,Passable,D,0,Régulièrement,Moyen
691,ETU0691,diane.michel0691@gmail.com,Michel,Diane,F,1998-02-17,Moyen,10,2020,Douala,Célibataire,0,Moyenne,Ambiverti,Assez Bien,C,0,Parfois,Moyen
692,ETU0692,cissa0692@gmail.com,Issa,Clément,M,2000-02-16,Moyen,2,2021,Bamenda,Marié(e),1,Élevée,Introverti,Passable,C,1,Parfois,Moyen
693,ETU0693,estherg0693@yahoo.fr,Garcia,Esther,F,2001-12-05,Moyen,9,2023,Bafoussam,Célibataire,0,Faible,Anxieux,Passable,G,0,Régulièrement,Faible
694,ETU0694,xaviers0694@hotmail.fr,Samba,Xavier,M,2004-05-15,Moyen,6,2022,Bafoussam,Célibataire,0,Moyenne,Anxieux,Très Bien,D,0,Parfois,Élevé
695,ETU0695,wfoko0695@yahoo.fr,Foko,Wanda,F,2005-06-18,Moyen,2,2022,Bamenda,Célibataire,3,Élevée,Introverti,Passable,F,0,Régulièrement,Moyen
696,ETU0696,sophier0696@hotmail.fr,Rodrigues,Sophie,F,2004-11-22,Faible,10,2021,Maroua,Célibataire,0,Faible,Consciencieux,Assez Bien,D,0,Régulièrement,Élevé
697,ETU0697,nicolasg0697@gmail.com,Garcia,Nicolas,M,2003-03-21,Élevé,6,2021,Yaoundé,Marié(e),1,Moyenne,Anxieux,Assez Bien,A,0,Régulièrement,Moyen
698,ETU0698,mmbouck0698@yahoo.fr,Mbouck,Marc,M,2002-08-15,Élevé,9,2022,Bamenda,Célibataire,0,Moyenne,Introverti,Assez Bien,F,0,Rarement,Élevé
699,ETU0699,carlosm0699@outlook.com,Medjo,Carlos,M,1999-05-04,Moyen,5,2021,Garoua,Célibataire,0,Moyenne,Extraverti,Très Bien,D,1,Parfois,Moyen
700,ETU0700,pgarcia0700@yahoo.fr,Garcia,Pascal,M,2002-09-12,Élevé,3,2020,Maroua,Célibataire,0,Élevée,Ambiverti,Très Bien,C,0,Parfois,Faible
701,ETU0701,hortense.gomis0701@hotmail.fr,Gomis,Hortense,F,2001-07-08,Faible,10,2021,Ngaoundéré,Célibataire,0,Faible,Consciencieux,Bien,D,0,Jamais,Élevé
702,ETU0702,estherj0702@gmail.com,Jourdain,Esther,F,2004-10-25,Moyen,9,2022,Douala,En couple,0,Moyenne,Extraverti,Assez Bien,C,0,Régulièrement,Moyen
703,ETU0703,ktchio0703@gmail.com,Tchio,Karine,F,2004-04-07,Moyen,7,2022,Yaoundé,Célibataire,0,Élevée,Consciencieux,Très Bien,F,0,Parfois,Moyen
704,ETU0704,nyanga0704@gmail.com,Yanga,Noëlle,F,2003-07-01,Moyen,8,2023,Garoua,Célibataire,0,Moyenne,Ambiverti,Très Bien,C,0,Parfois,Moyen
705,ETU0705,yannz0705@yahoo.fr,Zobel,Yann,M,1998-04-03,Moyen,3,2020,Maroua,Célibataire,2,Faible,Introverti,Très Bien,D,0,Rarement,Élevé
706,ETU0706,hebene0706@yahoo.fr,Ebene,Henri,M,2001-02-20,Faible,3,2022,Douala,Célibataire,1,Élevée,Introverti,Bien,C,0,Rarement,Faible
707,ETU0707,mdonfack0707@outlook.com,Donfack,Marguerite,F,2003-12-06,Faible,3,2021,Bafoussam,Célibataire,0,Élevée,Introverti,Assez Bien,A,0,Régulièrement,Faible
708,ETU0708,nathan.onana0708@gmail.com,Onana,Nathan,M,2003-10-26,Faible,4,2023,Ngaoundéré,Célibataire,0,Moyenne,Ambiverti,Assez Bien,A,0,Rarement,Faible
709,ETU0709,jrobert0709@yahoo.fr,Robert,Joëlle,F,2003-10-19,Moyen,7,2022,Ngaoundéré,En couple,0,Faible,Anxieux,Passable,A,1,Intensivement,Élevé
710,ETU0710,ursulaz0710@yahoo.fr,Zobel,Ursula,F,1998-06-16,Faible,1,2021,Bertoua,Célibataire,0,Élevée,Anxieux,Assez Bien,G,1,Parfois,Élevé
711,ETU0711,honorine.dupont0711@gmail.com,Dupont,Honorine,F,2005-12-15,Moyen,4,2023,Douala,Marié(e),2,Moyenne,Anxieux,Assez Bien,A,0,Rarement,Moyen
712,ETU0712,yndzana0712@gmail.com,Ndzana,Yvonne,F,2005-01-28,Élevé,2,2022,Yaoundé,Célibataire,0,Élevée,Ambiverti,Très Bien,A,0,Parfois,Moyen
713,ETU0713,blandinew0713@hotmail.fr,Wamba,Blandine,F,2005-06-20,Moyen,6,2020,Bafoussam,En couple,0,Faible,Introverti,Assez Bien,G,1,Parfois,Élevé
714,ETU0714,wanda.etoundi0714@outlook.com,Etoundi,Wanda,F,2005-12-24,Moyen,3,2021,Bafoussam,Célibataire,0,Faible,Extraverti,Assez Bien,A,0,Parfois,Élevé
715,ETU0715,mbouchard0715@gmail.com,Bouchard,Marguerite,F,2002-04-01,Élevé,3,2020,Bamenda,Célibataire,1,Élevée,Extraverti,Très Bien,C,0,Parfois,Moyen
716,ETU0716,reine.bouchard0716@hotmail.fr,Bouchard,Reine,F,2003-11-22,Moyen,3,2022,Maroua,En couple,0,Moyenne,Anxieux,Assez Bien,C,0,Jamais,Moyen
717,ETU0717,grace.ndzana0717@yahoo.fr,Ndzana,Grace,F,2000-09-08,Élevé,4,2021,Douala,Célibataire,0,Élevée,Ambiverti,Assez Bien,D,0,Régulièrement,Élevé
718,ETU0718,diane.thomas0718@ymail.com,Thomas,Diane,F,2004-07-05,Moyen,1,2022,Bafoussam,Célibataire,0,Moyenne,Introverti,Très Bien,F,0,Parfois,Moyen
719,ETU0719,karineg0719@gmail.com,Garcia,Karine,F,2003-10-13,Élevé,2,2020,Bafoussam,Célibataire,3,Faible,Introverti,Assez Bien,A,0,Régulièrement,Élevé
720,ETU0720,itoure0720@gmail.com,Toure,Ibrahim,M,2003-11-22,Élevé,6,2020,Bertoua,Célibataire,0,Moyenne,Extraverti,Assez Bien,F,0,Rarement,Élevé
721,ETU0721,rdubois0721@gmail.com,Dubois,Rodrigue,M,2002-10-27,Moyen,10,2022,Bafoussam,Célibataire,0,Moyenne,Anxieux,Assez Bien,D,0,Parfois,Moyen
722,ETU0722,esther.yanga0722@hotmail.fr,Yanga,Esther,F,2002-05-21,Moyen,7,2023,Bafoussam,Célibataire,0,Élevée,Anxieux,Bien,C,0,Régulièrement,Élevé
723,ETU0723,christophei0723@yahoo.fr,Issa,Christophe,M,2000-12-03,Faible,6,2022,Yaoundé,Célibataire,1,Moyenne,Anxieux,Très Bien,D,0,Parfois,Moyen
724,ETU0724,kdupont0724@gmail.com,Dupont,Karine,F,2001-06-03,Faible,5,2023,Bafoussam,En couple,1,Moyenne,Consciencieux,Bien,G,0,Intensivement,Élevé
725,ETU0725,kevin.rodrigues0725@gmail.com,Rodrigues,Kevin,M,2004-02-16,Élevé,6,2021,Bamenda,En couple,0,Moyenne,Consciencieux,Très Bien,F,0,Régulièrement,Élevé
726,ETU0726,aliceg0726@yahoo.fr,Gomis,Alice,F,2005-09-07,Faible,6,2022,Bertoua,Célibataire,1,Élevée,Ambiverti,Assez Bien,D,0,Parfois,Élevé
727,ETU0727,swamba0727@hotmail.fr,Wamba,Samuel,M,1998-07-19,Moyen,2,2023,Yaoundé,Célibataire,0,Élevée,Consciencieux,Assez Bien,C,0,Intensivement,Moyen
728,ETU0728,cdubois0728@gmail.com,Dubois,Clément,M,2002-07-09,Faible,4,2020,Maroua,Marié(e),2,Faible,Introverti,Passable,A,0,Jamais,Moyen
729,ETU0729,fdubois0729@ymail.com,Dubois,Fabrice,M,2001-09-22,Moyen,2,2021,Bafoussam,Célibataire,2,Moyenne,Introverti,Assez Bien,C,0,Parfois,Faible
730,ETU0730,ketoundi0730@outlook.com,Etoundi,Karine,F,2002-11-09,Moyen,7,2021,Yaoundé,Divorcé(e),1,Faible,Anxieux,Assez Bien,D,0,Intensivement,Faible
731,ETU0731,emmanuelf0731@yahoo.fr,Feudjio,Emmanuel,M,2002-03-04,Moyen,6,2020,Maroua,Célibataire,0,Moyenne,Introverti,Bien,C,0,Rarement,Élevé
732,ETU0732,pascalm0732@yahoo.fr,Mbouck,Pascal,M,1999-02-06,Faible,3,2021,Bertoua,En couple,0,Moyenne,Introverti,Assez Bien,G,1,Rarement,Moyen
733,ETU0733,herv.okafor0733@gmail.com,Okafor,Hervé,M,2005-09-25,Moyen,6,2022,Bamenda,Célibataire,1,Faible,Introverti,Assez Bien,A,0,Rarement,Moyen
734,ETU0734,fatimai0734@yahoo.fr,Issa,Fatima,F,1999-10-17,Moyen,2,2021,Maroua,Célibataire,0,Élevée,Consciencieux,Assez Bien,D,1,Régulièrement,Élevé
735,ETU0735,gdiallo0735@gmail.com,Diallo,Georges,M,2002-11-05,Moyen,7,2021,Douala,Célibataire,0,Élevée,Introverti,Assez Bien,D,0,Intensivement,Moyen
736,ETU0736,henri.garcia0736@gmail.com,Garcia,Henri,M,1999-06-04,Faible,5,2022,Maroua,Célibataire,0,Faible,Anxieux,Bien,C,0,Rarement,Élevé
737,ETU0737,grace.dupont0737@outlook.com,Dupont,Grace,F,1998-05-14,Faible,6,2022,Garoua,Célibataire,0,Faible,Extraverti,Assez Bien,A,0,Intensivement,Moyen
738,ETU0738,vincentk0738@yahoo.fr,Kamga,Vincent,M,2000-11-19,Moyen,2,2020,Garoua,Célibataire,0,Élevée,Extraverti,Très Bien,G,0,Rarement,Élevé
739,ETU0739,mpenda0739@hotmail.fr,Penda,Marguerite,F,1998-07-07,Moyen,7,2021,Bertoua,En couple,0,Moyenne,Extraverti,Assez Bien,F,0,Parfois,Moyen
740,ETU0740,hugod0740@hotmail.fr,Dupont,Hugo,M,2001-12-09,Moyen,10,2021,Garoua,En couple,0,Faible,Introverti,Passable,A,0,Régulièrement,Élevé
741,ETU0741,hortense.bouchard0741@gmail.com,Bouchard,Hortense,F,1998-11-07,Moyen,1,2023,Garoua,Célibataire,0,Moyenne,Extraverti,Assez Bien,A,0,Rarement,Élevé
742,ETU0742,nmartin0742@yahoo.fr,Martin,Nicolas,M,2003-04-28,Moyen,4,2023,Douala,En couple,0,Moyenne,Introverti,Assez Bien,C,0,Parfois,Élevé
743,ETU0743,jtoure0743@yahoo.fr,Toure,Julie,F,2002-03-14,Moyen,8,2020,Bafoussam,Célibataire,0,Moyenne,Extraverti,Passable,G,0,Parfois,Élevé
744,ETU0744,patricke0744@gmail.com,Essama,Patrick,M,2005-07-08,Élevé,9,2021,Douala,Célibataire,0,Moyenne,Anxieux,Passable,G,0,Parfois,Moyen
745,ETU0745,samuelr0745@yahoo.fr,Rodrigues,Samuel,M,2001-11-18,Élevé,10,2021,Maroua,Célibataire,0,Faible,Introverti,Assez Bien,D,0,Intensivement,Élevé
746,ETU0746,rabomo0746@gmail.com,Abomo,Reine,F,2002-10-07,Moyen,10,2022,Yaoundé,Célibataire,0,Moyenne,Extraverti,Assez Bien,G,0,Intensivement,Élevé
747,ETU0747,georgesb0747@yahoo.fr,Bouchard,Georges,M,2000-04-14,Élevé,4,2023,Ngaoundéré,Célibataire,0,Moyenne,Extraverti,Très Bien,D,0,Régulièrement,Élevé
748,ETU0748,ressama0748@gmail.com,Essama,Rodrigue,M,2005-04-03,Moyen,4,2020,Yaoundé,Célibataire,0,Élevée,Consciencieux,Assez Bien,G,1,Régulièrement,Élevé
749,ETU0749,ntchio0749@ymail.com,Tchio,Nathalie,F,2004-06-04,Faible,10,2021,Maroua,En couple,3,Faible,Ambiverti,Très Bien,G,0,Régulièrement,Faible
750,ETU0750,louis.ndzana0750@hotmail.fr,Ndzana,Louis,M,2000-04-24,Faible,3,2021,Maroua,Marié(e),0,Faible,Ambiverti,Bien,C,1,Parfois,Faible
751,ETU0751,julie.abomo0751@gmail.com,Abomo,Julie,F,1999-03-16,Moyen,3,2022,Maroua,Célibataire,0,Moyenne,Consciencieux,Passable,G,0,Intensivement,Faible
752,ETU0752,estherk0752@gmail.com,Kamga,Esther,F,2001-08-14,Faible,8,2022,Douala,Célibataire,2,Faible,Anxieux,Bien,A,0,Régulièrement,Moyen
753,ETU0753,david.okafor0753@gmail.com,Okafor,David,M,1999-09-16,Moyen,10,2021,Bamenda,Marié(e),0,Moyenne,Ambiverti,Passable,F,0,Parfois,Moyen
754,ETU0754,quentin.rodrigues0754@yahoo.fr,Rodrigues,Quentin,M,2003-09-05,Élevé,1,2023,Bamenda,Célibataire,0,Moyenne,Introverti,Bien,A,0,Intensivement,Élevé
755,ETU0755,karineb0755@outlook.com,Biyong,Karine,F,2002-06-01,Faible,1,2020,Douala,Célibataire,0,Faible,Introverti,Passable,C,0,Régulièrement,Élevé
756,ETU0756,lessama0756@outlook.com,Essama,Laure,F,2003-01-26,Moyen,10,2020,Bertoua,Célibataire,0,Moyenne,Introverti,Bien,D,0,Régulièrement,Moyen
757,ETU0757,hlefebvre0757@gmail.com,Lefebvre,Honorine,F,1999-03-06,Élevé,5,2020,Bamenda,Célibataire,0,Faible,Extraverti,Passable,D,1,Régulièrement,Moyen
758,ETU0758,jollej0758@outlook.com,Jourdain,Joëlle,F,2004-07-19,Faible,7,2021,Bertoua,Célibataire,0,Faible,Consciencieux,Bien,C,0,Rarement,Élevé
759,ETU0759,andr.nguema0759@yahoo.fr,Nguema,André,M,2001-07-20,Élevé,9,2023,Ngaoundéré,Célibataire,1,Élevée,Anxieux,Très Bien,G,0,Intensivement,Moyen
760,ETU0760,jolle.haidara0760@yahoo.fr,Haidara,Joëlle,F,1998-05-21,Moyen,3,2023,Maroua,Célibataire,0,Moyenne,Consciencieux,Bien,D,1,Parfois,Moyen
761,ETU0761,henri.bouchard0761@outlook.com,Bouchard,Henri,M,2002-07-10,Faible,4,2023,Maroua,Célibataire,1,Moyenne,Consciencieux,Assez Bien,C,0,Régulièrement,Élevé
762,ETU0762,kariney0762@outlook.com,Yanga,Karine,F,2003-05-28,Élevé,3,2023,Ngaoundéré,Célibataire,0,Élevée,Extraverti,Bien,C,0,Régulièrement,Élevé
763,ETU0763,tmichel0763@hotmail.fr,Michel,Thérèse,F,1998-04-24,Faible,4,2021,Maroua,Célibataire,0,Faible,Introverti,Assez Bien,G,1,Intensivement,Moyen
764,ETU0764,nicolas.nguema0764@hotmail.fr,Nguema,Nicolas,M,2001-06-07,Élevé,5,2022,Yaoundé,Célibataire,1,Moyenne,Consciencieux,Passable,A,0,Parfois,Élevé
765,ETU0765,pdubois0765@yahoo.fr,Dubois,Patrick,M,1999-11-22,Faible,4,2021,Bamenda,En couple,1,Élevée,Ambiverti,Assez Bien,A,1,Jamais,Faible
766,ETU0766,grace.robert0766@ymail.com,Robert,Grace,F,2004-09-24,Élevé,1,2020,Garoua,Célibataire,0,Élevée,Anxieux,Passable,A,0,Intensivement,Moyen
767,ETU0767,wrichard0767@orange.cm,Richard,Wanda,F,2005-05-24,Faible,10,2020,Douala,Marié(e),0,Élevée,Ambiverti,Bien,C,0,Régulièrement,Faible
768,ETU0768,gracel0768@hotmail.fr,Leroy,Grace,F,2002-04-08,Moyen,8,2022,Maroua,Célibataire,0,Faible,Introverti,Passable,G,0,Intensivement,Moyen
769,ETU0769,wbernard0769@yahoo.fr,Bernard,Wanda,F,1999-02-09,Élevé,5,2021,Yaoundé,Marié(e),0,Élevée,Anxieux,Assez Bien,A,0,Rarement,Moyen
770,ETU0770,hugo.tchamba0770@hotmail.fr,Tchamba,Hugo,M,2000-07-25,Élevé,1,2021,Bamenda,Célibataire,0,Élevée,Ambiverti,Assez Bien,G,0,Parfois,Élevé
771,ETU0771,georges.lobe0771@yahoo.fr,Lobe,Georges,M,2001-05-11,Moyen,7,2021,Yaoundé,Divorcé(e),1,Moyenne,Extraverti,Assez Bien,D,0,Régulièrement,Moyen
772,ETU0772,patricku0772@gmail.com,Umba,Patrick,M,1998-09-15,Moyen,6,2022,Bamenda,Célibataire,0,Élevée,Introverti,Assez Bien,D,0,Régulièrement,Moyen
773,ETU0773,mabomo0773@hotmail.fr,Abomo,Madeleine,F,1998-10-27,Faible,6,2020,Ngaoundéré,Célibataire,0,Moyenne,Ambiverti,Bien,D,0,Intensivement,Élevé
774,ETU0774,floret0774@yahoo.fr,Toure,Flore,F,2005-02-17,Faible,9,2022,Garoua,Célibataire,0,Élevée,Anxieux,Assez Bien,A,1,Rarement,Moyen
775,ETU0775,marc.gomis0775@yahoo.fr,Gomis,Marc,M,2000-04-10,Moyen,7,2023,Bertoua,En couple,3,Moyenne,Introverti,Très Bien,D,0,Régulièrement,Faible
776,ETU0776,hervn0776@gmail.com,Nguema,Hervé,M,2002-09-24,Faible,10,2021,Yaoundé,En couple,1,Moyenne,Anxieux,Passable,F,1,Parfois,Élevé
777,ETU0777,ccile.etoundi0777@gmail.com,Etoundi,Cécile,F,1999-03-23,Moyen,7,2022,Douala,Célibataire,0,Moyenne,Extraverti,Assez Bien,A,0,Régulièrement,Faible
778,ETU0778,amoreau0778@hotmail.fr,Moreau,Alain,M,2005-07-04,Moyen,3,2021,Maroua,Célibataire,0,Moyenne,Consciencieux,Bien,C,0,Intensivement,Moyen
779,ETU0779,christellec0779@outlook.com,Camara,Christelle,F,1998-03-16,Moyen,1,2020,Garoua,En couple,0,Moyenne,Introverti,Très Bien,A,1,Parfois,Élevé
780,ETU0780,batriced0780@gmail.com,Diallo,Béatrice,F,1999-07-17,Faible,5,2020,Ngaoundéré,Célibataire,0,Faible,Extraverti,Passable,D,0,Régulièrement,Moyen
781,ETU0781,davidm0781@yahoo.fr,Mvondo,David,M,2003-04-21,Faible,1,2023,Bamenda,En couple,0,Faible,Ambiverti,Bien,D,1,Rarement,Moyen
782,ETU0782,jacques.mbouck0782@ymail.com,Mbouck,Jacques,M,1999-12-28,Moyen,8,2023,Garoua,Célibataire,0,Moyenne,Anxieux,Passable,G,1,Intensivement,Élevé
783,ETU0783,dokafor0783@gmail.com,Okafor,Didier,M,1999-03-11,Moyen,3,2021,Yaoundé,Célibataire,0,Faible,Ambiverti,Passable,A,0,Régulièrement,Élevé
784,ETU0784,hortenseo0784@yahoo.fr,Okafor,Hortense,F,2004-04-27,Moyen,6,2021,Bafoussam,Célibataire,0,Moyenne,Introverti,Passable,C,1,Parfois,Élevé
785,ETU0785,diane.jourdain0785@gmail.com,Jourdain,Diane,F,2004-05-17,Faible,2,2023,Bafoussam,Célibataire,0,Faible,Consciencieux,Passable,A,0,Rarement,Faible
786,ETU0786,emmanuel.atangana0786@gmail.com,Atangana,Emmanuel,M,2000-11-03,Élevé,10,2021,Ngaoundéré,En couple,0,Moyenne,Extraverti,Assez Bien,D,0,Intensivement,Élevé
787,ETU0787,isidore.penda0787@gmail.com,Penda,Isidore,M,1999-09-06,Moyen,6,2023,Douala,Célibataire,0,Moyenne,Anxieux,Bien,D,0,Parfois,Moyen
788,ETU0788,gisle.abomo0788@yahoo.fr,Abomo,Gisèle,F,1998-07-28,Élevé,4,2023,Bafoussam,Célibataire,0,Élevée,Extraverti,Bien,C,0,Rarement,Élevé
789,ETU0789,zbiyong0789@outlook.com,Biyong,Zacharie,M,2003-01-25,Moyen,8,2020,Yaoundé,Célibataire,0,Moyenne,Anxieux,Assez Bien,G,0,Régulièrement,Élevé
790,ETU0790,patricia.thomas0790@hotmail.fr,Thomas,Patricia,F,2002-09-28,Faible,3,2021,Maroua,Célibataire,1,Élevée,Consciencieux,Très Bien,D,0,Régulièrement,Élevé
791,ETU0791,eissa0791@yahoo.fr,Issa,Emmanuella,F,2002-10-11,Élevé,10,2020,Garoua,Célibataire,0,Moyenne,Anxieux,Assez Bien,F,0,Régulièrement,Faible
792,ETU0792,emartin0792@ymail.com,Martin,Esther,F,2005-04-18,Moyen,3,2020,Bafoussam,Célibataire,0,Moyenne,Extraverti,Très Bien,A,0,Régulièrement,Élevé
793,ETU0793,irne.simon0793@orange.cm,Simon,Irène,F,2000-03-11,Moyen,4,2023,Yaoundé,En couple,0,Élevée,Consciencieux,Bien,A,0,Régulièrement,Élevé
794,ETU0794,aminam0794@gmail.com,Martin,Amina,F,2003-11-15,Moyen,1,2020,Maroua,Célibataire,0,Faible,Introverti,Bien,C,0,Régulièrement,Moyen
795,ETU0795,armand.penda0795@hotmail.fr,Penda,Armand,M,2000-11-18,Moyen,5,2023,Bamenda,Célibataire,0,Élevée,Consciencieux,Très Bien,F,0,Rarement,Moyen
796,ETU0796,isidored0796@gmail.com,Donfack,Isidore,M,2003-12-16,Faible,6,2023,Douala,Célibataire,0,Faible,Anxieux,Passable,D,0,Intensivement,Moyen
797,ETU0797,zzobel0797@gmail.com,Zobel,Zahra,F,1998-11-16,Moyen,7,2022,Douala,Célibataire,1,Élevée,Anxieux,Passable,C,1,Régulièrement,Moyen
798,ETU0798,eric.garcia0798@gmail.com,Garcia,Eric,M,2005-03-02,Faible,6,2021,Bafoussam,En couple,0,Faible,Introverti,Assez Bien,A,0,Parfois,Faible
799,ETU0799,anguema0799@gmail.com,Nguema,Adèle,F,2004-08-24,Élevé,9,2020,Douala,En couple,1,Élevée,Extraverti,Passable,D,0,Régulièrement,Moyen
800,ETU0800,williaml0800@yahoo.fr,Lobe,William,M,2005-07-20,Moyen,2,2023,Bafoussam,Célibataire,1,Élevée,Extraverti,Assez Bien,C,0,Rarement,Élevé
801,ETU0801,vmoreau0801@outlook.com,Moreau,Vincent,M,2004-07-02,Élevé,10,2023,Bamenda,Divorcé(e),2,Élevée,Extraverti,Bien,A,0,Régulièrement,Élevé
802,ETU0802,zahrat0802@gmail.com,Tchio,Zahra,F,2003-12-27,Moyen,3,2021,Maroua,En couple,2,Élevée,Introverti,Bien,D,0,Intensivement,Faible
803,ETU0803,christelle.okafor0803@hotmail.fr,Okafor,Christelle,F,2001-02-08,Faible,2,2022,Maroua,En couple,0,Faible,Extraverti,Assez Bien,D,0,Rarement,Moyen
804,ETU0804,aminad0804@yahoo.fr,Dubois,Amina,F,2005-03-16,Élevé,4,2023,Bamenda,En couple,3,Élevée,Consciencieux,Passable,D,0,Intensivement,Moyen
805,ETU0805,nathalie.ebene0805@gmail.com,Ebene,Nathalie,F,2001-03-23,Moyen,2,2021,Garoua,Célibataire,1,Faible,Anxieux,Très Bien,D,0,Régulièrement,Moyen
806,ETU0806,rsimon0806@yahoo.fr,Simon,Reine,F,2000-04-23,Moyen,6,2020,Maroua,Célibataire,0,Moyenne,Anxieux,Bien,C,0,Régulièrement,Moyen
807,ETU0807,isabellem0807@yahoo.fr,Martin,Isabelle,F,2000-10-02,Moyen,10,2020,Bertoua,En couple,1,Élevée,Anxieux,Bien,C,0,Parfois,Faible
